,Area,Element,Item,Year,Unit,Value,min_temp,median_temp,max_temp,min_precip,med_precip,max_precip,min_soil_tmp,med_soil_tmp,max_soil_tmp,min_soil_moist,med_soil_moist,max_soil_moist,,
111,China,Yield,Tea leaves,2019,100 g/ha,37815,30.51220238,60.10029762,80.33577381,0.000114286,0.001496577,0.012751488,32.07877976,61.9865625,81.09592262,0.178290476,0.260687054,0.343532143,,
112,China,Yield,Tomatoes,2019,100 g/ha,577169,30.51220238,60.10029762,80.33577381,0.000114286,0.001496577,0.012751488,32.07877976,61.9865625,81.09592262,0.178290476,0.260687054,0.343532143,,
113,China,Yield,Triticale,2019,100 g/ha,19577,30.51220238,60.10029762,80.33577381,0.000114286,0.001496577,0.012751488,32.07877976,61.9865625,81.09592262,0.178290476,0.260687054,0.343532143,,
114,China,Yield,"True hemp, raw or retted",2019,100 g/ha,57452,30.51220238,60.10029762,80.33577381,0.000114286,0.001496577,0.012751488,32.07877976,61.9865625,81.09592262,0.178290476,0.260687054,0.343532143,,
115,China,Yield,Tung nuts,2019,100 g/ha,26511,30.51220238,60.10029762,80.33577381,0.000114286,0.001496577,0.012751488,32.07877976,61.9865625,81.09592262,0.178290476,0.260687054,0.343532143,,
116,China,Yield,Unmanufactured tobacco,2019,100 g/ha,25440,30.51220238,60.10029762,80.33577381,0.000114286,0.001496577,0.012751488,32.07877976,61.9865625,81.09592262,0.178290476,0.260687054,0.343532143,,
117,China,Yield,"Vanilla, raw",2019,100 g/ha,1800,30.51220238,60.10029762,80.33577381,0.000114286,0.001496577,0.012751488,32.07877976,61.9865625,81.09592262,0.178290476,0.260687054,0.343532143,,
118,China,Yield,"Walnuts, in shell",2019,100 g/ha,38239,30.51220238,60.10029762,80.33577381,0.000114286,0.001496577,0.012751488,32.07877976,61.9865625,81.09592262,0.178290476,0.260687054,0.343532143,,
119,China,Yield,Watermelons,2019,100 g/ha,414069,30.51220238,60.10029762,80.33577381,0.000114286,0.001496577,0.012751488,32.07877976,61.9865625,81.09592262,0.178290476,0.260687054,0.343532143,,
120,China,Yield,Wheat,2019,100 g/ha,56294,30.51220238,60.10029762,80.33577381,0.000114286,0.001496577,0.012751488,32.07877976,61.9865625,81.09592262,0.178290476,0.260687054,0.343532143,,
121,India,Yield,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",2019,100 g/ha,9124,62.09044643,78.41349703,89.73875,0.000358929,0.004163542,0.021083036,64.54982143,80.16135417,95.53869048,0.157736012,0.294602977,0.421219048,,
122,India,Yield,Apples,2019,100 g/ha,75195,62.09044643,78.41349703,89.73875,0.000358929,0.004163542,0.021083036,64.54982143,80.16135417,95.53869048,0.157736012,0.294602977,0.421219048,,
123,India,Yield,Apricots,2019,100 g/ha,28188,62.09044643,78.41349703,89.73875,0.000358929,0.004163542,0.021083036,64.54982143,80.16135417,95.53869048,0.157736012,0.294602977,0.421219048,,
124,India,Yield,Areca nuts,2019,100 g/ha,17261,62.09044643,78.41349703,89.73875,0.000358929,0.004163542,0.021083036,64.54982143,80.16135417,95.53869048,0.157736012,0.294602977,0.421219048,,
125,India,Yield,Bananas,2019,100 g/ha,351732,62.09044643,78.41349703,89.73875,0.000358929,0.004163542,0.021083036,64.54982143,80.16135417,95.53869048,0.157736012,0.294602977,0.421219048,,
126,India,Yield,Barley,2019,100 g/ha,28372,62.09044643,78.41349703,89.73875,0.000358929,0.004163542,0.021083036,64.54982143,80.16135417,95.53869048,0.157736012,0.294602977,0.421219048,,
127,India,Yield,"Beans, dry",2019,100 g/ha,4163,62.09044643,78.41349703,89.73875,0.000358929,0.004163542,0.021083036,64.54982143,80.16135417,95.53869048,0.157736012,0.294602977,0.421219048,,
128,India,Yield,Cabbages,2019,100 g/ha,228175,62.09044643,78.41349703,89.73875,0.000358929,0.004163542,0.021083036,64.54982143,80.16135417,95.53869048,0.157736012,0.294602977,0.421219048,,
129,India,Yield,Cantaloupes and other melons,2019,100 g/ha,222105,62.09044643,78.41349703,89.73875,0.000358929,0.004163542,0.021083036,64.54982143,80.16135417,95.53869048,0.157736012,0.294602977,0.421219048,,
130,India,Yield,"Cashew nuts, in shell",2019,100 g/ha,6724,62.09044643,78.41349703,89.73875,0.000358929,0.004163542,0.021083036,64.54982143,80.16135417,95.53869048,0.157736012,0.294602977,0.421219048,,
131,India,Yield,"Cassava, fresh",2019,100 g/ha,305276,62.09044643,78.41349703,89.73875,0.000358929,0.004163542,0.021083036,64.54982143,80.16135417,95.53869048,0.157736012,0.294602977,0.421219048,,
132,India,Yield,Castor oil seeds,2019,100 g/ha,15928,62.09044643,78.41349703,89.73875,0.000358929,0.004163542,0.021083036,64.54982143,80.16135417,95.53869048,0.157736012,0.294602977,0.421219048,,
133,India,Yield,Cauliflowers and broccoli,2019,100 g/ha,195333,62.09044643,78.41349703,89.73875,0.000358929,0.004163542,0.021083036,64.54982143,80.16135417,95.53869048,0.157736012,0.294602977,0.421219048,,
134,India,Yield,Cherries,2019,100 g/ha,29185,62.09044643,78.41349703,89.73875,0.000358929,0.004163542,0.021083036,64.54982143,80.16135417,95.53869048,0.157736012,0.294602977,0.421219048,,
135,India,Yield,"Chick peas, dry",2019,100 g/ha,10410,62.09044643,78.41349703,89.73875,0.000358929,0.004163542,0.021083036,64.54982143,80.16135417,95.53869048,0.157736012,0.294602977,0.421219048,,
136,India,Yield,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",2019,100 g/ha,22346,62.09044643,78.41349703,89.73875,0.000358929,0.004163542,0.021083036,64.54982143,80.16135417,95.53869048,0.157736012,0.294602977,0.421219048,,
137,India,Yield,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2019,100 g/ha,84566,62.09044643,78.41349703,89.73875,0.000358929,0.004163542,0.021083036,64.54982143,80.16135417,95.53869048,0.157736012,0.294602977,0.421219048,,
138,India,Yield,Cocoa beans,2019,100 g/ha,2553,62.09044643,78.41349703,89.73875,0.000358929,0.004163542,0.021083036,64.54982143,80.16135417,95.53869048,0.157736012,0.294602977,0.421219048,,
139,India,Yield,"Coconuts, in shell",2019,100 g/ha,68257,62.09044643,78.41349703,89.73875,0.000358929,0.004163542,0.021083036,64.54982143,80.16135417,95.53869048,0.157736012,0.294602977,0.421219048,,
140,India,Yield,"Coffee, green",2019,100 g/ha,7667,62.09044643,78.41349703,89.73875,0.000358929,0.004163542,0.021083036,64.54982143,80.16135417,95.53869048,0.157736012,0.294602977,0.421219048,,
141,India,Yield,Cucumbers and gherkins,2019,100 g/ha,64002,62.09044643,78.41349703,89.73875,0.000358929,0.004163542,0.021083036,64.54982143,80.16135417,95.53869048,0.157736012,0.294602977,0.421219048,,
142,India,Yield,Eggplants (aubergines),2019,100 g/ha,174415,62.09044643,78.41349703,89.73875,0.000358929,0.004163542,0.021083036,64.54982143,80.16135417,95.53869048,0.157736012,0.294602977,0.421219048,,
143,India,Yield,Figs,2019,100 g/ha,25019,62.09044643,78.41349703,89.73875,0.000358929,0.004163542,0.021083036,64.54982143,80.16135417,95.53869048,0.157736012,0.294602977,0.421219048,,
144,India,Yield,"Ginger, raw",2019,100 g/ha,109024,62.09044643,78.41349703,89.73875,0.000358929,0.004163542,0.021083036,64.54982143,80.16135417,95.53869048,0.157736012,0.294602977,0.421219048,,
145,India,Yield,Grapes,2019,100 g/ha,217214,62.09044643,78.41349703,89.73875,0.000358929,0.004163542,0.021083036,64.54982143,80.16135417,95.53869048,0.157736012,0.294602977,0.421219048,,
146,India,Yield,Green garlic,2019,100 g/ha,81285,62.09044643,78.41349703,89.73875,0.000358929,0.004163542,0.021083036,64.54982143,80.16135417,95.53869048,0.157736012,0.294602977,0.421219048,,
147,India,Yield,"Groundnuts, excluding shelled",2019,100 g/ha,14220,62.09044643,78.41349703,89.73875,0.000358929,0.004163542,0.021083036,64.54982143,80.16135417,95.53869048,0.157736012,0.294602977,0.421219048,,
148,India,Yield,"Jute, raw or retted",2019,100 g/ha,25695,62.09044643,78.41349703,89.73875,0.000358929,0.004163542,0.021083036,64.54982143,80.16135417,95.53869048,0.157736012,0.294602977,0.421219048,,
149,India,Yield,"Kenaf, and other textile bast fibres, raw or retted",2019,100 g/ha,11715,62.09044643,78.41349703,89.73875,0.000358929,0.004163542,0.021083036,64.54982143,80.16135417,95.53869048,0.157736012,0.294602977,0.421219048,,
150,India,Yield,Lemons and limes,2019,100 g/ha,114164,62.09044643,78.41349703,89.73875,0.000358929,0.004163542,0.021083036,64.54982143,80.16135417,95.53869048,0.157736012,0.294602977,0.421219048,,
151,India,Yield,"Lentils, dry",2019,100 g/ha,9010,62.09044643,78.41349703,89.73875,0.000358929,0.004163542,0.021083036,64.54982143,80.16135417,95.53869048,0.157736012,0.294602977,0.421219048,,
152,India,Yield,Lettuce and chicory,2019,100 g/ha,63424,62.09044643,78.41349703,89.73875,0.000358929,0.004163542,0.021083036,64.54982143,80.16135417,95.53869048,0.157736012,0.294602977,0.421219048,,
153,India,Yield,Linseed,2019,100 g/ha,5736,62.09044643,78.41349703,89.73875,0.000358929,0.004163542,0.021083036,64.54982143,80.16135417,95.53869048,0.157736012,0.294602977,0.421219048,,
154,India,Yield,Maize (corn),2019,100 g/ha,30702,62.09044643,78.41349703,89.73875,0.000358929,0.004163542,0.021083036,64.54982143,80.16135417,95.53869048,0.157736012,0.294602977,0.421219048,,
155,India,Yield,"Mangoes, guavas and mangosteens",2019,100 g/ha,99654,62.09044643,78.41349703,89.73875,0.000358929,0.004163542,0.021083036,64.54982143,80.16135417,95.53869048,0.157736012,0.294602977,0.421219048,,
156,India,Yield,Millet,2019,100 g/ha,12114,62.09044643,78.41349703,89.73875,0.000358929,0.004163542,0.021083036,64.54982143,80.16135417,95.53869048,0.157736012,0.294602977,0.421219048,,
157,India,Yield,Natural rubber in primary forms,2019,100 g/ha,21569,62.09044643,78.41349703,89.73875,0.000358929,0.004163542,0.021083036,64.54982143,80.16135417,95.53869048,0.157736012,0.294602977,0.421219048,,
158,India,Yield,"Nutmeg, mace, cardamoms, raw",2019,100 g/ha,3619,62.09044643,78.41349703,89.73875,0.000358929,0.004163542,0.021083036,64.54982143,80.16135417,95.53869048,0.157736012,0.294602977,0.421219048,,
159,India,Yield,Okra,2019,100 g/ha,120390,62.09044643,78.41349703,89.73875,0.000358929,0.004163542,0.021083036,64.54982143,80.16135417,95.53869048,0.157736012,0.294602977,0.421219048,,
160,India,Yield,"Onions and shallots, dry (excluding dehydrated)",2019,100 g/ha,187041,62.09044643,78.41349703,89.73875,0.000358929,0.004163542,0.021083036,64.54982143,80.16135417,95.53869048,0.157736012,0.294602977,0.421219048,,
161,India,Yield,Oranges,2019,100 g/ha,144954,62.09044643,78.41349703,89.73875,0.000358929,0.004163542,0.021083036,64.54982143,80.16135417,95.53869048,0.157736012,0.294602977,0.421219048,,
162,India,Yield,"Other beans, green",2019,100 g/ha,28289,62.09044643,78.41349703,89.73875,0.000358929,0.004163542,0.021083036,64.54982143,80.16135417,95.53869048,0.157736012,0.294602977,0.421219048,,
163,India,Yield,Other berries and fruits of the genus vaccinium n.e.c.,2019,100 g/ha,69860,62.09044643,78.41349703,89.73875,0.000358929,0.004163542,0.021083036,64.54982143,80.16135417,95.53869048,0.157736012,0.294602977,0.421219048,,
164,India,Yield,"Other citrus fruit, n.e.c.",2019,100 g/ha,91250,62.09044643,78.41349703,89.73875,0.000358929,0.004163542,0.021083036,64.54982143,80.16135417,95.53869048,0.157736012,0.294602977,0.421219048,,
165,India,Yield,"Other fruits, n.e.c.",2019,100 g/ha,91067,62.09044643,78.41349703,89.73875,0.000358929,0.004163542,0.021083036,64.54982143,80.16135417,95.53869048,0.157736012,0.294602977,0.421219048,,
166,India,Yield,"Other oil seeds, n.e.c.",2019,100 g/ha,3107,62.09044643,78.41349703,89.73875,0.000358929,0.004163542,0.021083036,64.54982143,80.16135417,95.53869048,0.157736012,0.294602977,0.421219048,,
167,India,Yield,Other pulses n.e.c.,2019,100 g/ha,4365,62.09044643,78.41349703,89.73875,0.000358929,0.004163542,0.021083036,64.54982143,80.16135417,95.53869048,0.157736012,0.294602977,0.421219048,,
168,India,Yield,"Other stimulant, spice and aromatic crops, n.e.c.",2019,100 g/ha,17403,62.09044643,78.41349703,89.73875,0.000358929,0.004163542,0.021083036,64.54982143,80.16135417,95.53869048,0.157736012,0.294602977,0.421219048,,
169,India,Yield,Other stone fruits,2019,100 g/ha,38691,62.09044643,78.41349703,89.73875,0.000358929,0.004163542,0.021083036,64.54982143,80.16135417,95.53869048,0.157736012,0.294602977,0.421219048,,
170,India,Yield,"Other tropical fruits, n.e.c.",2019,100 g/ha,133705,62.09044643,78.41349703,89.73875,0.000358929,0.004163542,0.021083036,64.54982143,80.16135417,95.53869048,0.157736012,0.294602977,0.421219048,,
171,India,Yield,"Other vegetables, fresh n.e.c.",2019,100 g/ha,142125,62.09044643,78.41349703,89.73875,0.000358929,0.004163542,0.021083036,64.54982143,80.16135417,95.53869048,0.157736012,0.294602977,0.421219048,,
172,India,Yield,Papayas,2019,100 g/ha,406040,62.09044643,78.41349703,89.73875,0.000358929,0.004163542,0.021083036,64.54982143,80.16135417,95.53869048,0.157736012,0.294602977,0.421219048,,
173,India,Yield,Pears,2019,100 g/ha,71429,62.09044643,78.41349703,89.73875,0.000358929,0.004163542,0.021083036,64.54982143,80.16135417,95.53869048,0.157736012,0.294602977,0.421219048,,
174,India,Yield,"Peas, dry",2019,100 g/ha,13380,62.09044643,78.41349703,89.73875,0.000358929,0.004163542,0.021083036,64.54982143,80.16135417,95.53869048,0.157736012,0.294602977,0.421219048,,
175,India,Yield,"Peas, green",2019,100 g/ha,100761,62.09044643,78.41349703,89.73875,0.000358929,0.004163542,0.021083036,64.54982143,80.16135417,95.53869048,0.157736012,0.294602977,0.421219048,,
176,India,Yield,"Pepper (Piper spp.), raw",2019,100 g/ha,4783,62.09044643,78.41349703,89.73875,0.000358929,0.004163542,0.021083036,64.54982143,80.16135417,95.53869048,0.157736012,0.294602977,0.421219048,,
177,India,Yield,"Pigeon peas, dry",2019,100 g/ha,7287,62.09044643,78.41349703,89.73875,0.000358929,0.004163542,0.021083036,64.54982143,80.16135417,95.53869048,0.157736012,0.294602977,0.421219048,,
178,India,Yield,Pineapples,2019,100 g/ha,164519,62.09044643,78.41349703,89.73875,0.000358929,0.004163542,0.021083036,64.54982143,80.16135417,95.53869048,0.157736012,0.294602977,0.421219048,,
179,India,Yield,Potatoes,2019,100 g/ha,230971,62.09044643,78.41349703,89.73875,0.000358929,0.004163542,0.021083036,64.54982143,80.16135417,95.53869048,0.157736012,0.294602977,0.421219048,,
180,India,Yield,Rape or colza seed,2019,100 g/ha,15114,62.09044643,78.41349703,89.73875,0.000358929,0.004163542,0.021083036,64.54982143,80.16135417,95.53869048,0.157736012,0.294602977,0.421219048,,
181,India,Yield,Rice,2019,100 g/ha,40837,62.09044643,78.41349703,89.73875,0.000358929,0.004163542,0.021083036,64.54982143,80.16135417,95.53869048,0.157736012,0.294602977,0.421219048,,
182,India,Yield,Safflower seed,2019,100 g/ha,5369,62.09044643,78.41349703,89.73875,0.000358929,0.004163542,0.021083036,64.54982143,80.16135417,95.53869048,0.157736012,0.294602977,0.421219048,,
183,India,Yield,"Seed cotton, unginned",2019,100 g/ha,14712,62.09044643,78.41349703,89.73875,0.000358929,0.004163542,0.021083036,64.54982143,80.16135417,95.53869048,0.157736012,0.294602977,0.421219048,,
184,India,Yield,Sesame seed,2019,100 g/ha,4854,62.09044643,78.41349703,89.73875,0.000358929,0.004163542,0.021083036,64.54982143,80.16135417,95.53869048,0.157736012,0.294602977,0.421219048,,
185,India,Yield,Sorghum,2019,100 g/ha,8491,62.09044643,78.41349703,89.73875,0.000358929,0.004163542,0.021083036,64.54982143,80.16135417,95.53869048,0.157736012,0.294602977,0.421219048,,
186,India,Yield,Soya beans,2019,100 g/ha,11919,62.09044643,78.41349703,89.73875,0.000358929,0.004163542,0.021083036,64.54982143,80.16135417,95.53869048,0.157736012,0.294602977,0.421219048,,
187,India,Yield,Sugar cane,2019,100 g/ha,801045,62.09044643,78.41349703,89.73875,0.000358929,0.004163542,0.021083036,64.54982143,80.16135417,95.53869048,0.157736012,0.294602977,0.421219048,,
188,India,Yield,Sunflower seed,2019,100 g/ha,8255,62.09044643,78.41349703,89.73875,0.000358929,0.004163542,0.021083036,64.54982143,80.16135417,95.53869048,0.157736012,0.294602977,0.421219048,,
189,India,Yield,Sweet potatoes,2019,100 g/ha,105091,62.09044643,78.41349703,89.73875,0.000358929,0.004163542,0.021083036,64.54982143,80.16135417,95.53869048,0.157736012,0.294602977,0.421219048,,
190,India,Yield,Tea leaves,2019,100 g/ha,96582,62.09044643,78.41349703,89.73875,0.000358929,0.004163542,0.021083036,64.54982143,80.16135417,95.53869048,0.157736012,0.294602977,0.421219048,,
191,India,Yield,Tomatoes,2019,100 g/ha,243367,62.09044643,78.41349703,89.73875,0.000358929,0.004163542,0.021083036,64.54982143,80.16135417,95.53869048,0.157736012,0.294602977,0.421219048,,
192,India,Yield,Unmanufactured tobacco,2019,100 g/ha,17584,62.09044643,78.41349703,89.73875,0.000358929,0.004163542,0.021083036,64.54982143,80.16135417,95.53869048,0.157736012,0.294602977,0.421219048,,
193,India,Yield,Watermelons,2019,100 g/ha,249500,62.09044643,78.41349703,89.73875,0.000358929,0.004163542,0.021083036,64.54982143,80.16135417,95.53869048,0.157736012,0.294602977,0.421219048,,
194,India,Yield,Wheat,2019,100 g/ha,35334,62.09044643,78.41349703,89.73875,0.000358929,0.004163542,0.021083036,64.54982143,80.16135417,95.53869048,0.157736012,0.294602977,0.421219048,,
195,United Kingdom of Great Britain and Northern Ireland,Yield,Apples,2019,100 g/ha,415984,39.29369048,49.17494048,64.2789881,0.001178571,0.004046131,0.006844345,39.12610119,49.88583334,65.5414881,0.249246726,0.352437798,0.411412798,,
196,United Kingdom of Great Britain and Northern Ireland,Yield,Asparagus,2019,100 g/ha,20999,39.29369048,49.17494048,64.2789881,0.001178571,0.004046131,0.006844345,39.12610119,49.88583334,65.5414881,0.249246726,0.352437798,0.411412798,,
197,United Kingdom of Great Britain and Northern Ireland,Yield,Barley,2019,100 g/ha,69260,39.29369048,49.17494048,64.2789881,0.001178571,0.004046131,0.006844345,39.12610119,49.88583334,65.5414881,0.249246726,0.352437798,0.411412798,,
198,United Kingdom of Great Britain and Northern Ireland,Yield,"Broad beans and horse beans, dry",2019,100 g/ha,40000,39.29369048,49.17494048,64.2789881,0.001178571,0.004046131,0.006844345,39.12610119,49.88583334,65.5414881,0.249246726,0.352437798,0.411412798,,
199,United Kingdom of Great Britain and Northern Ireland,Yield,"Broad beans and horse beans, green",2019,100 g/ha,52834,39.29369048,49.17494048,64.2789881,0.001178571,0.004046131,0.006844345,39.12610119,49.88583334,65.5414881,0.249246726,0.352437798,0.411412798,,
200,United Kingdom of Great Britain and Northern Ireland,Yield,Cabbages,2019,100 g/ha,229422,39.29369048,49.17494048,64.2789881,0.001178571,0.004046131,0.006844345,39.12610119,49.88583334,65.5414881,0.249246726,0.352437798,0.411412798,,
201,United Kingdom of Great Britain and Northern Ireland,Yield,Carrots and turnips,2019,100 g/ha,639968,39.29369048,49.17494048,64.2789881,0.001178571,0.004046131,0.006844345,39.12610119,49.88583334,65.5414881,0.249246726,0.352437798,0.411412798,,
202,United Kingdom of Great Britain and Northern Ireland,Yield,Cauliflowers and broccoli,2019,100 g/ha,94561,39.29369048,49.17494048,64.2789881,0.001178571,0.004046131,0.006844345,39.12610119,49.88583334,65.5414881,0.249246726,0.352437798,0.411412798,,
203,United Kingdom of Great Britain and Northern Ireland,Yield,Cherries,2019,100 g/ha,75000,39.29369048,49.17494048,64.2789881,0.001178571,0.004046131,0.006844345,39.12610119,49.88583334,65.5414881,0.249246726,0.352437798,0.411412798,,
204,United Kingdom of Great Britain and Northern Ireland,Yield,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2019,100 g/ha,2376163,39.29369048,49.17494048,64.2789881,0.001178571,0.004046131,0.006844345,39.12610119,49.88583334,65.5414881,0.249246726,0.352437798,0.411412798,,
205,United Kingdom of Great Britain and Northern Ireland,Yield,Cucumbers and gherkins,2019,100 g/ha,5200000,39.29369048,49.17494048,64.2789881,0.001178571,0.004046131,0.006844345,39.12610119,49.88583334,65.5414881,0.249246726,0.352437798,0.411412798,,
206,United Kingdom of Great Britain and Northern Ireland,Yield,Currants,2019,100 g/ha,55811,39.29369048,49.17494048,64.2789881,0.001178571,0.004046131,0.006844345,39.12610119,49.88583334,65.5414881,0.249246726,0.352437798,0.411412798,,
207,United Kingdom of Great Britain and Northern Ireland,Yield,"Flax, processed but not spun",2019,100 g/ha,14478,39.29369048,49.17494048,64.2789881,0.001178571,0.004046131,0.006844345,39.12610119,49.88583334,65.5414881,0.249246726,0.352437798,0.411412798,,
208,United Kingdom of Great Britain and Northern Ireland,Yield,Gooseberries,2019,100 g/ha,85335,39.29369048,49.17494048,64.2789881,0.001178571,0.004046131,0.006844345,39.12610119,49.88583334,65.5414881,0.249246726,0.352437798,0.411412798,,
209,United Kingdom of Great Britain and Northern Ireland,Yield,Grapes,2019,100 g/ha,11296,39.29369048,49.17494048,64.2789881,0.001178571,0.004046131,0.006844345,39.12610119,49.88583334,65.5414881,0.249246726,0.352437798,0.411412798,,
210,United Kingdom of Great Britain and Northern Ireland,Yield,Hop cones,2019,100 g/ha,13364,39.29369048,49.17494048,64.2789881,0.001178571,0.004046131,0.006844345,39.12610119,49.88583334,65.5414881,0.249246726,0.352437798,0.411412798,,
211,United Kingdom of Great Britain and Northern Ireland,Yield,Leeks and other alliaceous vegetables,2019,100 g/ha,225065,39.29369048,49.17494048,64.2789881,0.001178571,0.004046131,0.006844345,39.12610119,49.88583334,65.5414881,0.249246726,0.352437798,0.411412798,,
212,United Kingdom of Great Britain and Northern Ireland,Yield,Lettuce and chicory,2019,100 g/ha,231759,39.29369048,49.17494048,64.2789881,0.001178571,0.004046131,0.006844345,39.12610119,49.88583334,65.5414881,0.249246726,0.352437798,0.411412798,,
213,United Kingdom of Great Britain and Northern Ireland,Yield,Linseed,2019,100 g/ha,18000,39.29369048,49.17494048,64.2789881,0.001178571,0.004046131,0.006844345,39.12610119,49.88583334,65.5414881,0.249246726,0.352437798,0.411412798,,
214,United Kingdom of Great Britain and Northern Ireland,Yield,Mixed grain,2019,100 g/ha,51076,39.29369048,49.17494048,64.2789881,0.001178571,0.004046131,0.006844345,39.12610119,49.88583334,65.5414881,0.249246726,0.352437798,0.411412798,,
215,United Kingdom of Great Britain and Northern Ireland,Yield,Oats,2019,100 g/ha,59121,39.29369048,49.17494048,64.2789881,0.001178571,0.004046131,0.006844345,39.12610119,49.88583334,65.5414881,0.249246726,0.352437798,0.411412798,,
216,United Kingdom of Great Britain and Northern Ireland,Yield,"Onions and shallots, dry (excluding dehydrated)",2019,100 g/ha,401670,39.29369048,49.17494048,64.2789881,0.001178571,0.004046131,0.006844345,39.12610119,49.88583334,65.5414881,0.249246726,0.352437798,0.411412798,,
217,United Kingdom of Great Britain and Northern Ireland,Yield,"Onions and shallots, green",2019,100 g/ha,95907,39.29369048,49.17494048,64.2789881,0.001178571,0.004046131,0.006844345,39.12610119,49.88583334,65.5414881,0.249246726,0.352437798,0.411412798,,
